UserID is: 1, Gender is: F,  Occupation id is: 10, Zip-code is: 48067, 
UserID is: 5772, Gender is: M,  Occupation id is: 7, Zip-code is: 16365, 
UserID is: 5773, Gender is: M,  Occupation id is: 6, Zip-code is: 89123, 
UserID is: 5774, Gender is: M,  Occupation id is: 4, Zip-code is: 94118, 
UserID is: 5775, Gender is: M,  Occupation id is: 11, Zip-code is: 10024, 
UserID is: 5776, Gender is: M,  Occupation id is: 12, Zip-code is: 97205, 
UserID is: 5777, Gender is: M,  Occupation id is: 0, Zip-code is: 05667, 
UserID is: 5778, Gender is: M,  Occupation id is: 12, Zip-code is: 85257, 
UserID is: 5779, Gender is: M,  Occupation id is: 5, Zip-code is: 10011, 
UserID is: 5780, Gender is: M,  Occupation id is: 17, Zip-code is: 92886, 
UserID is: 5781, Gender is: M,  Occupation id is: 2, Zip-code is: 11106, 
UserID is: 5782, Gender is: F,  Occupation id is: 0, Zip-code is: 55459, 
UserID is: 5783, Gender is: F,  Occupation id is: 1, Zip-code is: 92106, 
UserID is: 5784, Gender is: M,  Occupation id is: 10, Zip-code is: 56137, 
UserID is: 5785, Gender is: F,  Occupation id is: 7, Zip-code is: 60607, 
UserID is: 5786, Gender is: M,  Occupation id is: 6, Zip-code is: 53211, 
UserID is: 5787, Gender is: M,  Occupation id is: 20, Zip-code is: 90802, 
UserID is: 5788, Gender is: M,  Occupation id is: 0, Zip-code is: 92646, 
UserID is: 5789, Gender is: M,  Occupation id is: 17, Zip-code is: 91107, 
UserID is: 5790, Gender is: F,  Occupation id is: 0, Zip-code is: 55303, 
UserID is: 5791, Gender is: M,  Occupation id is: 4, Zip-code is: 44074, 
UserID is: 5792, Gender is: M,  Occupation id is: 17, Zip-code is: 43201, 
UserID is: 5793, Gender is: M,  Occupation id is: 2, Zip-code is: 91602, 
UserID is: 5794, Gender is: M,  Occupation id is: 17, Zip-code is: 53703, 
UserID is: 5795, Gender is: M,  Occupation id is: 1, Zip-code is: 92688, 
UserID is: 5796, Gender is: F,  Occupation id is: 7, Zip-code is: 10003, 
UserID is: 5797, Gender is: M,  Occupation id is: 7, Zip-code is: 78757, 
UserID is: 5798, Gender is: M,  Occupation id is: 0, Zip-code is: 80027, 
UserID is: 5799, Gender is: M,  Occupation id is: 5, Zip-code is: 80916, 
UserID is: 5800, Gender is: M,  Occupation id is: 18, Zip-code is: 90804, 
UserID is: 5801, Gender is: M,  Occupation id is: 16, Zip-code is: 04103, 
UserID is: 5802, Gender is: F,  Occupation id is: 0, Zip-code is: 98105, 
UserID is: 5803, Gender is: M,  Occupation id is: 10, Zip-code is: 01597, 
UserID is: 5804, Gender is: F,  Occupation id is: 7, Zip-code is: 94306, 
UserID is: 5805, Gender is: F,  Occupation id is: 0, Zip-code is: 90802, 
UserID is: 5806, Gender is: F,  Occupation id is: 1, Zip-code is: 08826, 
UserID is: 5807, Gender is: M,  Occupation id is: 7, Zip-code is: 01940, 
UserID is: 5808, Gender is: F,  Occupation id is: 7, Zip-code is: 37206, 
UserID is: 5809, Gender is: M,  Occupation id is: 7, Zip-code is: 37206, 
UserID is: 5810, Gender is: M,  Occupation id is: 16, Zip-code is: 95070, 
UserID is: 5811, Gender is: M,  Occupation id is: 4, Zip-code is: 60202, 
UserID is: 5812, Gender is: F,  Occupation id is: 7, Zip-code is: 92120, 
UserID is: 5813, Gender is: M,  Occupation id is: 7, Zip-code is: 94117, 
UserID is: 5814, Gender is: M,  Occupation id is: 0, Zip-code is: 91403, 
UserID is: 5815, Gender is: M,  Occupation id is: 20, Zip-code is: 90048, 
UserID is: 5816, Gender is: M,  Occupation id is: 0, Zip-code is: 70119, 
UserID is: 5817, Gender is: M,  Occupation id is: 17, Zip-code is: 33028, 
UserID is: 5818, Gender is: M,  Occupation id is: 4, Zip-code is: 92821, 
UserID is: 5819, Gender is: M,  Occupation id is: 6, Zip-code is: 70808, 
UserID is: 5820, Gender is: M,  Occupation id is: 0, Zip-code is: 43615, 
UserID is: 5821, Gender is: M,  Occupation id is: 15, Zip-code is: 02139, 
UserID is: 5822, Gender is: F,  Occupation id is: 4, Zip-code is: 78212, 
UserID is: 5823, Gender is: M,  Occupation id is: 12, Zip-code is: 02144, 
UserID is: 5824, Gender is: M,  Occupation id is: 12, Zip-code is: 18052, 
UserID is: 5825, Gender is: F,  Occupation id is: 4, Zip-code is: 43201, 
UserID is: 5826, Gender is: M,  Occupation id is: 4, Zip-code is: 60201, 
UserID is: 5827, Gender is: M,  Occupation id is: 2, Zip-code is: 55118, 
UserID is: 5828, Gender is: M,  Occupation id is: 17, Zip-code is: 90048, 
UserID is: 5829, Gender is: F,  Occupation id is: 4, Zip-code is: 78223, 
UserID is: 5830, Gender is: F,  Occupation id is: 4, Zip-code is: 78209, 
UserID is: 5831, Gender is: M,  Occupation id is: 1, Zip-code is: 92120, 
UserID is: 5832, Gender is: F,  Occupation id is: 0, Zip-code is: 78240, 
UserID is: 5833, Gender is: F,  Occupation id is: 0, Zip-code is: 78253, 
UserID is: 5834, Gender is: M,  Occupation id is: 16, Zip-code is: 92106, 
UserID is: 5835, Gender is: F,  Occupation id is: 0, Zip-code is: 55406, 
UserID is: 5836, Gender is: M,  Occupation id is: 0, Zip-code is: 91604, 
UserID is: 5837, Gender is: M,  Occupation id is: 7, Zip-code is: 60607, 
UserID is: 5838, Gender is: F,  Occupation id is: 7, Zip-code is: 02038, 
UserID is: 5839, Gender is: M,  Occupation id is: 1, Zip-code is: 27106, 
UserID is: 5840, Gender is: F,  Occupation id is: 0, Zip-code is: 44260, 
UserID is: 5841, Gender is: F,  Occupation id is: 7, Zip-code is: 10024, 
UserID is: 5842, Gender is: M,  Occupation id is: 4, Zip-code is: 43201, 
UserID is: 5843, Gender is: M,  Occupation id is: 1, Zip-code is: 83301, 
UserID is: 5844, Gender is: F,  Occupation id is: 10, Zip-code is: 02131, 
UserID is: 5845, Gender is: F,  Occupation id is: 3, Zip-code is: 79411, 
UserID is: 5846, Gender is: M,  Occupation id is: 16, Zip-code is: 78204, 
UserID is: 5847, Gender is: F,  Occupation id is: 4, Zip-code is: 02464, 
UserID is: 5848, Gender is: M,  Occupation id is: 20, Zip-code is: 20009, 
UserID is: 5849, Gender is: M,  Occupation id is: 17, Zip-code is: 97124, 
UserID is: 5850, Gender is: F,  Occupation id is: 7, Zip-code is: 78230, 
UserID is: 5851, Gender is: F,  Occupation id is: 20, Zip-code is: 55410, 
UserID is: 5852, Gender is: F,  Occupation id is: 1, Zip-code is: 94044, 
UserID is: 5853, Gender is: M,  Occupation id is: 19, Zip-code is: 13903, 
UserID is: 5854, Gender is: M,  Occupation id is: 7, Zip-code is: 33135, 
UserID is: 5855, Gender is: M,  Occupation id is: 7, Zip-code is: 19462, 
UserID is: 5856, Gender is: F,  Occupation id is: 7, Zip-code is: 78232, 
UserID is: 5857, Gender is: F,  Occupation id is: 2, Zip-code is: 43229, 
UserID is: 5858, Gender is: M,  Occupation id is: 4, Zip-code is: 01002, 
UserID is: 5859, Gender is: M,  Occupation id is: 7, Zip-code is: 89117, 
UserID is: 5860, Gender is: F,  Occupation id is: 4, Zip-code is: 91428, 
UserID is: 5861, Gender is: F,  Occupation id is: 1, Zip-code is: 98499, 
UserID is: 5862, Gender is: F,  Occupation id is: 9, Zip-code is: 76120, 
UserID is: 5863, Gender is: F,  Occupation id is: 14, Zip-code is: 89511, 
UserID is: 5864, Gender is: F,  Occupation id is: 1, Zip-code is: 28043, 
UserID is: 5865, Gender is: M,  Occupation id is: 17, Zip-code is: 95926, 
UserID is: 5866, Gender is: F,  Occupation id is: 6, Zip-code is: 06114, 
UserID is: 5867, Gender is: F,  Occupation id is: 3, Zip-code is: 91306, 
UserID is: 5868, Gender is: M,  Occupation id is: 14, Zip-code is: 85331, 
UserID is: 5869, Gender is: F,  Occupation id is: 7, Zip-code is: 19103, 
UserID is: 5870, Gender is: M,  Occupation id is: 14, Zip-code is: 98109, 
UserID is: 5871, Gender is: F,  Occupation id is: 4, Zip-code is: 01002, 
UserID is: 5872, Gender is: M,  Occupation id is: 17, Zip-code is: 61265, 
UserID is: 5873, Gender is: M,  Occupation id is: 12, Zip-code is: 10021, 
UserID is: 5874, Gender is: M,  Occupation id is: 4, Zip-code is: 01002, 
UserID is: 5875, Gender is: M,  Occupation id is: 4, Zip-code is: 19103, 
UserID is: 5876, Gender is: M,  Occupation id is: 7, Zip-code is: 30066, 
UserID is: 5877, Gender is: M,  Occupation id is: 12, Zip-code is: 02138, 
UserID is: 5878, Gender is: F,  Occupation id is: 0, Zip-code is: 60640, 
UserID is: 5879, Gender is: M,  Occupation id is: 7, Zip-code is: 02135, 
UserID is: 5880, Gender is: M,  Occupation id is: 1, Zip-code is: 08904, 
UserID is: 5881, Gender is: M,  Occupation id is: 17, Zip-code is: 30303, 
UserID is: 5882, Gender is: M,  Occupation id is: 7, Zip-code is: 60510, 
UserID is: 5883, Gender is: F,  Occupation id is: 0, Zip-code is: 02138, 
UserID is: 5884, Gender is: M,  Occupation id is: 4, Zip-code is: 20057, 
UserID is: 5885, Gender is: M,  Occupation id is: 1, Zip-code is: 96930, 
UserID is: 5886, Gender is: M,  Occupation id is: 20, Zip-code is: 02139, 
UserID is: 5887, Gender is: F,  Occupation id is: 20, Zip-code is: 61821, 
UserID is: 5888, Gender is: M,  Occupation id is: 20, Zip-code is: 64114, 
UserID is: 5889, Gender is: M,  Occupation id is: 20, Zip-code is: 06033, 
UserID is: 5890, Gender is: M,  Occupation id is: 20, Zip-code is: 77008, 
UserID is: 5891, Gender is: M,  Occupation id is: 4, Zip-code is: 55404, 
UserID is: 5892, Gender is: M,  Occupation id is: 2, Zip-code is: 10920, 
UserID is: 5893, Gender is: M,  Occupation id is: 7, Zip-code is: 02139, 
UserID is: 5894, Gender is: M,  Occupation id is: 0, Zip-code is: 70748, 
UserID is: 5895, Gender is: M,  Occupation id is: 1, Zip-code is: 43026, 
UserID is: 5896, Gender is: M,  Occupation id is: 0, Zip-code is: 60657, 
UserID is: 5897, Gender is: M,  Occupation id is: 20, Zip-code is: 02152, 
UserID is: 5898, Gender is: F,  Occupation id is: 0, Zip-code is: 02143, 
UserID is: 5899, Gender is: M,  Occupation id is: 17, Zip-code is: 30024, 
UserID is: 5900, Gender is: M,  Occupation id is: 7, Zip-code is: 60628, 
UserID is: 5901, Gender is: F,  Occupation id is: 7, Zip-code is: 92075, 
UserID is: 5902, Gender is: M,  Occupation id is: 16, Zip-code is: 77079, 
UserID is: 5903, Gender is: M,  Occupation id is: 11, Zip-code is: 06851, 
UserID is: 5904, Gender is: F,  Occupation id is: 12, Zip-code is: 954025, 
UserID is: 5905, Gender is: F,  Occupation id is: 20, Zip-code is: 78006, 
UserID is: 5906, Gender is: F,  Occupation id is: 4, Zip-code is: 19803, 
UserID is: 5907, Gender is: M,  Occupation id is: 2, Zip-code is: 11217, 
UserID is: 5908, Gender is: M,  Occupation id is: 4, Zip-code is: 19711, 
UserID is: 5909, Gender is: M,  Occupation id is: 20, Zip-code is: 91330, 
UserID is: 5910, Gender is: F,  Occupation id is: 20, Zip-code is: 10033, 
UserID is: 5911, Gender is: F,  Occupation id is: 17, Zip-code is: 80301, 
UserID is: 5912, Gender is: M,  Occupation id is: 1, Zip-code is: 77064, 
UserID is: 5913, Gender is: F,  Occupation id is: 0, Zip-code is: 47901, 
UserID is: 5914, Gender is: M,  Occupation id is: 2, Zip-code is: 91344, 
UserID is: 5915, Gender is: M,  Occupation id is: 4, Zip-code is: 58102, 
UserID is: 5916, Gender is: M,  Occupation id is: 20, Zip-code is: 48230, 
UserID is: 5917, Gender is: F,  Occupation id is: 1, Zip-code is: 94550, 
UserID is: 5918, Gender is: M,  Occupation id is: 12, Zip-code is: 55105, 
UserID is: 5919, Gender is: M,  Occupation id is: 0, Zip-code is: 47933, 
UserID is: 5920, Gender is: F,  Occupation id is: 1, Zip-code is: 05401, 
UserID is: 5921, Gender is: M,  Occupation id is: 6, Zip-code is: 15146, 
UserID is: 5922, Gender is: M,  Occupation id is: 3, Zip-code is: 94561, 
UserID is: 5923, Gender is: M,  Occupation id is: 7, Zip-code is: 05401, 
UserID is: 5924, Gender is: M,  Occupation id is: 0, Zip-code is: 55417, 
UserID is: 5925, Gender is: F,  Occupation id is: 0, Zip-code is: 90035-4444, 
UserID is: 5926, Gender is: F,  Occupation id is: 7, Zip-code is: 65712, 
UserID is: 5927, Gender is: M,  Occupation id is: 14, Zip-code is: 10003, 
UserID is: 5928, Gender is: M,  Occupation id is: 1, Zip-code is: 14760, 
UserID is: 5929, Gender is: F,  Occupation id is: 0, Zip-code is: 33607, 
UserID is: 5930, Gender is: F,  Occupation id is: 17, Zip-code is: 78681, 
UserID is: 5931, Gender is: F,  Occupation id is: 7, Zip-code is: 94111, 
UserID is: 5932, Gender is: M,  Occupation id is: 14, Zip-code is: 90038, 
UserID is: 5933, Gender is: M,  Occupation id is: 2, Zip-code is: 98227, 
UserID is: 5934, Gender is: M,  Occupation id is: 14, Zip-code is: 77075, 
UserID is: 5935, Gender is: M,  Occupation id is: 0, Zip-code is: 35115, 
UserID is: 5936, Gender is: M,  Occupation id is: 4, Zip-code is: 37130, 
UserID is: 5937, Gender is: M,  Occupation id is: 12, Zip-code is: 60622, 
UserID is: 5938, Gender is: M,  Occupation id is: 1, Zip-code is: 35401, 
UserID is: 5939, Gender is: F,  Occupation id is: 15, Zip-code is: 77040, 
UserID is: 5940, Gender is: M,  Occupation id is: 12, Zip-code is: 03062, 
UserID is: 5941, Gender is: F,  Occupation id is: 0, Zip-code is: 60640, 
UserID is: 5942, Gender is: M,  Occupation id is: 1, Zip-code is: 01867, 
UserID is: 5943, Gender is: F,  Occupation id is: 1, Zip-code is: 19806, 
UserID is: 5944, Gender is: F,  Occupation id is: 10, Zip-code is: 27606, 
UserID is: 5945, Gender is: F,  Occupation id is: 2, Zip-code is: 35229, 
UserID is: 5946, Gender is: F,  Occupation id is: 1, Zip-code is: 55406, 
UserID is: 5947, Gender is: F,  Occupation id is: 16, Zip-code is: 97215, 
UserID is: 5948, Gender is: M,  Occupation id is: 13, Zip-code is: 12124, 
UserID is: 5949, Gender is: M,  Occupation id is: 17, Zip-code is: 47901, 
UserID is: 5950, Gender is: M,  Occupation id is: 4, Zip-code is: 19713, 
UserID is: 5951, Gender is: M,  Occupation id is: 4, Zip-code is: 77005, 
UserID is: 5952, Gender is: F,  Occupation id is: 1, Zip-code is: 78231, 
UserID is: 5953, Gender is: M,  Occupation id is: 10, Zip-code is: 21030, 
UserID is: 5954, Gender is: M,  Occupation id is: 11, Zip-code is: 70802, 
UserID is: 5955, Gender is: F,  Occupation id is: 7, Zip-code is: 34952, 
UserID is: 5956, Gender is: F,  Occupation id is: 4, Zip-code is: 02142, 
UserID is: 5957, Gender is: M,  Occupation id is: 20, Zip-code is: 02038, 
UserID is: 5958, Gender is: M,  Occupation id is: 14, Zip-code is: 94301, 
UserID is: 5959, Gender is: F,  Occupation id is: 4, Zip-code is: 14850, 
UserID is: 5960, Gender is: F,  Occupation id is: 0, Zip-code is: 70460, 
UserID is: 5961, Gender is: F,  Occupation id is: 0, Zip-code is: 78757, 
UserID is: 5962, Gender is: M,  Occupation id is: 7, Zip-code is: 80221, 
UserID is: 5963, Gender is: M,  Occupation id is: 15, Zip-code is: 02140, 
UserID is: 5964, Gender is: M,  Occupation id is: 5, Zip-code is: 97202, 
UserID is: 5965, Gender is: M,  Occupation id is: 17, Zip-code is: 77449, 
UserID is: 5966, Gender is: F,  Occupation id is: 9, Zip-code is: 10021, 
UserID is: 5967, Gender is: M,  Occupation id is: 16, Zip-code is: 73069-5429, 
UserID is: 5968, Gender is: M,  Occupation id is: 7, Zip-code is: 98103, 
UserID is: 5969, Gender is: M,  Occupation id is: 13, Zip-code is: 77706, 
UserID is: 5970, Gender is: M,  Occupation id is: 11, Zip-code is: 55438, 
UserID is: 5971, Gender is: M,  Occupation id is: 7, Zip-code is: 49504, 
UserID is: 5972, Gender is: F,  Occupation id is: 20, Zip-code is: 55428, 
UserID is: 5973, Gender is: M,  Occupation id is: 10, Zip-code is: 54701, 
UserID is: 5974, Gender is: F,  Occupation id is: 1, Zip-code is: 32303, 
UserID is: 5975, Gender is: M,  Occupation id is: 14, Zip-code is: 55104, 
UserID is: 5976, Gender is: F,  Occupation id is: 1, Zip-code is: 26542, 
UserID is: 5977, Gender is: M,  Occupation id is: 1, Zip-code is: 90012, 
UserID is: 5978, Gender is: M,  Occupation id is: 1, Zip-code is: 49307, 
UserID is: 5979, Gender is: M,  Occupation id is: 1, Zip-code is: 43214, 
UserID is: 5980, Gender is: M,  Occupation id is: 1, Zip-code is: 42503, 
UserID is: 5981, Gender is: M,  Occupation id is: 7, Zip-code is: 01776, 
UserID is: 5982, Gender is: M,  Occupation id is: 1, Zip-code is: 56082, 
UserID is: 5983, Gender is: M,  Occupation id is: 3, Zip-code is: 29208, 
UserID is: 5984, Gender is: M,  Occupation id is: 1, Zip-code is: 60657, 
UserID is: 5985, Gender is: F,  Occupation id is: 4, Zip-code is: 78705-5221, 
UserID is: 5986, Gender is: F,  Occupation id is: 1, Zip-code is: 01060, 
UserID is: 5987, Gender is: M,  Occupation id is: 16, Zip-code is: 10003, 
UserID is: 5988, Gender is: M,  Occupation id is: 15, Zip-code is: 94022, 
UserID is: 5989, Gender is: F,  Occupation id is: 10, Zip-code is: 74114, 
UserID is: 5990, Gender is: F,  Occupation id is: 20, Zip-code is: 90046, 
UserID is: 5991, Gender is: F,  Occupation id is: 20, Zip-code is: 94025, 
UserID is: 5992, Gender is: F,  Occupation id is: 4, Zip-code is: 21046, 
UserID is: 5993, Gender is: F,  Occupation id is: 20, Zip-code is: 50010, 
UserID is: 5994, Gender is: M,  Occupation id is: 1, Zip-code is: 32501, 
UserID is: 5995, Gender is: F,  Occupation id is: 1, Zip-code is: 14618, 
UserID is: 5996, Gender is: F,  Occupation id is: 0, Zip-code is: 87114, 
UserID is: 5997, Gender is: F,  Occupation id is: 7, Zip-code is: 10016, 
UserID is: 5998, Gender is: M,  Occupation id is: 4, Zip-code is: 61820, 
UserID is: 5999, Gender is: F,  Occupation id is: 1, Zip-code is: 55455, 
UserID is: 6000, Gender is: M,  Occupation id is: 17, Zip-code is: 30075, 
UserID is: 6001, Gender is: F,  Occupation id is: 7, Zip-code is: 94117, 
UserID is: 6002, Gender is: M,  Occupation id is: 0, Zip-code is: 43231, 
UserID is: 6003, Gender is: F,  Occupation id is: 17, Zip-code is: 78722, 
UserID is: 6004, Gender is: F,  Occupation id is: 15, Zip-code is: 28401, 
UserID is: 6005, Gender is: F,  Occupation id is: 5, Zip-code is: 28401, 
UserID is: 6006, Gender is: F,  Occupation id is: 0, Zip-code is: 01036, 
UserID is: 6007, Gender is: M,  Occupation id is: 17, Zip-code is: 80537, 
UserID is: 6008, Gender is: M,  Occupation id is: 4, Zip-code is: 78705, 
UserID is: 6009, Gender is: F,  Occupation id is: 12, Zip-code is: 60540, 
UserID is: 6010, Gender is: M,  Occupation id is: 0, Zip-code is: 79606, 
UserID is: 6011, Gender is: M,  Occupation id is: 15, Zip-code is: 80538, 
UserID is: 6012, Gender is: M,  Occupation id is: 15, Zip-code is: 02871, 
UserID is: 6013, Gender is: F,  Occupation id is: 20, Zip-code is: 32301, 
UserID is: 6014, Gender is: M,  Occupation id is: 1, Zip-code is: 80634, 
UserID is: 6015, Gender is: F,  Occupation id is: 9, Zip-code is: 80013, 
UserID is: 6016, Gender is: M,  Occupation id is: 1, Zip-code is: 37209, 
UserID is: 6017, Gender is: F,  Occupation id is: 7, Zip-code is: 21117, 
UserID is: 6018, Gender is: M,  Occupation id is: 1, Zip-code is: 48906, 
UserID is: 6019, Gender is: M,  Occupation id is: 0, Zip-code is: 10024, 
UserID is: 6020, Gender is: M,  Occupation id is: 16, Zip-code is: 10023, 
UserID is: 6021, Gender is: M,  Occupation id is: 12, Zip-code is: 08876, 
UserID is: 6022, Gender is: M,  Occupation id is: 17, Zip-code is: 57006, 
UserID is: 6023, Gender is: M,  Occupation id is: 0, Zip-code is: 43213, 
UserID is: 6024, Gender is: M,  Occupation id is: 12, Zip-code is: 53705, 
UserID is: 6025, Gender is: F,  Occupation id is: 1, Zip-code is: 32607, 
UserID is: 6026, Gender is: M,  Occupation id is: 6, Zip-code is: 11210, 
UserID is: 6027, Gender is: M,  Occupation id is: 4, Zip-code is: 20742, 
UserID is: 6028, Gender is: M,  Occupation id is: 4, Zip-code is: 94133, 
